Id,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,wdsp,prcp,fog
259,260,,Algeria,2020-03-21,139.0,15.0,Algeria-,28.033899999999964,1.6595999999999984,81,70.2,49.8,86.0,999.9,5,0.0,0
260,261,,Algeria,2020-03-22,201.0,17.0,Algeria-,28.033899999999964,1.6595999999999984,82,74.2,59.0,86.9,999.9,5.6,0.0,0
261,262,,Algeria,2020-03-23,230.0,17.0,Algeria-,28.033899999999964,1.6595999999999984,83,74.9,56.5,91.4,999.9,7.5,0.0,0
262,263,,Algeria,2020-03-24,264.0,19.0,Algeria-,28.033899999999964,1.6595999999999984,84,66.4,48.0,79.7,999.9,12.2,0.0,0
263,264,,Algeria,2020-03-25,302.0,21.0,Algeria-,28.033899999999964,1.6595999999999984,85,69.5,57.0,81.5,999.9,10.4,0.0,0
264,265,,Algeria,2020-03-26,367.0,25.0,Algeria-,28.033899999999964,1.6595999999999984,86,69.5,57.0,81.5,999.9,10.4,0.0,0
300,301,,Andorra,2020-01-22,0.0,0.0,Andorra-,42.5063,1.5217999999999992,22,26.2,18.0,41.7,869.7,1.6,0.0,0
301,302,,Andorra,2020-01-23,0.0,0.0,Andorra-,42.5063,1.5217999999999992,23,27.2,20.1,43.9,866.0,1.5,0.0,0
302,303,,Andorra,2020-01-24,0.0,0.0,Andorra-,42.5063,1.5217999999999992,24,28.7,19.8,41.5,862.6,1.4,0.0,0
303,304,,Andorra,2020-01-25,0.0,0.0,Andorra-,42.5063,1.5217999999999992,25,27.9,19.9,43.2,860.1,1.1,0.0,0
304,305,,Andorra,2020-01-26,0.0,0.0,Andorra-,42.5063,1.5217999999999992,26,28.8,18.0,42.3,857.8,1.5,0.0,0
305,306,,Andorra,2020-01-27,0.0,0.0,Andorra-,42.5063,1.5217999999999992,27,29.8,19.0,41.7,855.6,1.9,0.0,0
306,307,,Andorra,2020-01-28,0.0,0.0,Andorra-,42.5063,1.5217999999999992,28,34.8,32.2,40.5,849.2,4.5,0.13,0
307,308,,Andorra,2020-01-29,0.0,0.0,Andorra-,42.5063,1.5217999999999992,29,34.4,25.3,41.7,853.5,5.1,0.05,0
308,309,,Andorra,2020-01-30,0.0,0.0,Andorra-,42.5063,1.5217999999999992,30,32.2,22.5,50.7,857.1,2,0.0,0
309,310,,Andorra,2020-01-31,0.0,0.0,Andorra-,42.5063,1.5217999999999992,31,35.6,29.3,54.0,857.8,1.2,0.0,0
310,311,,Andorra,2020-02-01,0.0,0.0,Andorra-,42.5063,1.5217999999999992,32,34.9,26.4,48.7,857.8,2.6,0.0,0
311,312,,Andorra,2020-02-02,0.0,0.0,Andorra-,42.5063,1.5217999999999992,33,40.4,31.8,52.7,860.7,3.7,0.0,0
312,313,,Andorra,2020-02-03,0.0,0.0,Andorra-,42.5063,1.5217999999999992,34,48.0,36.0,56.8,862.3,6.6,0.02,0
313,314,,Andorra,2020-02-04,0.0,0.0,Andorra-,42.5063,1.5217999999999992,35,37.5,29.8,49.1,854.2,7.8,0.01,0
314,315,,Andorra,2020-02-05,0.0,0.0,Andorra-,42.5063,1.5217999999999992,36,32.0,21.9,46.6,861.7,2.4,0.03,0
315,316,,Andorra,2020-02-06,0.0,0.0,Andorra-,42.5063,1.5217999999999992,37,29.6,20.1,45.1,864.1,1.8,0.0,0
316,317,,Andorra,2020-02-07,0.0,0.0,Andorra-,42.5063,1.5217999999999992,38,28.8,21.0,49.6,862.7,1.8,0.0,0
317,318,,Andorra,2020-02-08,0.0,0.0,Andorra-,42.5063,1.5217999999999992,39,28.5,20.7,44.2,863.6,1.6,0.0,0
318,319,,Andorra,2020-02-09,0.0,0.0,Andorra-,42.5063,1.5217999999999992,40,28.6,18.9,46.0,864.1,1.6,0.0,0
319,320,,Andorra,2020-02-10,0.0,0.0,Andorra-,42.5063,1.5217999999999992,41,43.5,28.2,52.2,857.7,6.7,0.0,0
320,321,,Andorra,2020-02-11,0.0,0.0,Andorra-,42.5063,1.5217999999999992,42,39.8,35.1,45.1,854.9,7.4,0.01,0
321,322,,Andorra,2020-02-12,0.0,0.0,Andorra-,42.5063,1.5217999999999992,43,29.3,21.4,43.7,858.5,2.7,0.15,0
322,323,,Andorra,2020-02-13,0.0,0.0,Andorra-,42.5063,1.5217999999999992,44,31.2,19.6,46.9,855.9,4.3,0.0,0
323,324,,Andorra,2020-02-14,0.0,0.0,Andorra-,42.5063,1.5217999999999992,45,36.4,26.1,53.6,858.4,3.1,0.01,0
324,325,,Andorra,2020-02-15,0.0,0.0,Andorra-,42.5063,1.5217999999999992,46,32.2,22.3,53.1,864.4,1.6,0.0,0
325,326,,Andorra,2020-02-16,0.0,0.0,Andorra-,42.5063,1.5217999999999992,47,33.9,26.2,46.4,864.6,1.8,0.0,0
326,327,,Andorra,2020-02-17,0.0,0.0,Andorra-,42.5063,1.5217999999999992,48,36.6,26.4,50.4,861.8,2.8,0.0,0
327,328,,Andorra,2020-02-18,0.0,0.0,Andorra-,42.5063,1.5217999999999992,49,33.8,24.1,50.0,862.7,2.1,0.0,0
328,329,,Andorra,2020-02-19,0.0,0.0,Andorra-,42.5063,1.5217999999999992,50,31.3,21.0,41.7,861.1,3.8,0.0,0
329,330,,Andorra,2020-02-20,0.0,0.0,Andorra-,42.5063,1.5217999999999992,51,34.2,25.2,51.3,861.1,2.1,0.0,0
330,331,,Andorra,2020-02-21,0.0,0.0,Andorra-,42.5063,1.5217999999999992,52,38.1,28.0,54.7,863.0,3,0.0,0
331,332,,Andorra,2020-02-22,0.0,0.0,Andorra-,42.5063,1.5217999999999992,53,37.4,25.9,56.1,867.8,2.1,0.0,0
332,333,,Andorra,2020-02-23,0.0,0.0,Andorra-,42.5063,1.5217999999999992,54,42.7,31.6,62.1,867.1,2.9,0.0,0
333,334,,Andorra,2020-02-24,0.0,0.0,Andorra-,42.5063,1.5217999999999992,55,43.6,32.9,63.1,861.4,2.7,0.0,0
334,335,,Andorra,2020-02-25,0.0,0.0,Andorra-,42.5063,1.5217999999999992,56,40.0,30.7,52.9,850.4,4.4,0.0,0
335,336,,Andorra,2020-02-26,0.0,0.0,Andorra-,42.5063,1.5217999999999992,57,30.1,25.2,37.6,845.1,6.2,0.04,0
336,337,,Andorra,2020-02-27,0.0,0.0,Andorra-,42.5063,1.5217999999999992,58,27.9,17.1,35.6,848.2,3,0.12,0
337,338,,Andorra,2020-02-28,0.0,0.0,Andorra-,42.5063,1.5217999999999992,59,32.9,18.5,50.9,855.0,2.9,0.08,0
338,339,,Andorra,2020-02-29,0.0,0.0,Andorra-,42.5063,1.5217999999999992,60,30.9,25.0,37.4,852.2,1.4,0.0,0
339,340,,Andorra,2020-03-01,0.0,0.0,Andorra-,42.5063,1.5217999999999992,61,36.0,28.8,45.7,845.3,3.2,0.06,0
340,341,,Andorra,2020-03-02,1.0,0.0,Andorra-,42.5063,1.5217999999999992,62,31.4,28.2,33.6,837.3,1.7,0.06,0
341,342,,Andorra,2020-03-03,1.0,0.0,Andorra-,42.5063,1.5217999999999992,63,29.0,17.8,38.3,842.2,4.2,1.1,0
342,343,,Andorra,2020-03-04,1.0,0.0,Andorra-,42.5063,1.5217999999999992,64,29.8,16.2,48.2,850.0,2,0.02,0
343,344,,Andorra,2020-03-05,1.0,0.0,Andorra-,42.5063,1.5217999999999992,65,30.5,25.7,34.9,846.0,2.1,0.0,0
344,345,,Andorra,2020-03-06,1.0,0.0,Andorra-,42.5063,1.5217999999999992,66,29.7,21.2,41.5,842.2,3.1,0.54,0
345,346,,Andorra,2020-03-07,1.0,0.0,Andorra-,42.5063,1.5217999999999992,67,26.3,15.1,44.1,853.4,2,0.13,0
346,347,,Andorra,2020-03-08,1.0,0.0,Andorra-,42.5063,1.5217999999999992,68,31.5,15.3,51.3,857.1,2.1,0.0,0
347,348,,Andorra,2020-03-09,1.0,0.0,Andorra-,42.5063,1.5217999999999992,69,33.5,23.5,44.1,853.1,2.4,0.0,0
348,349,,Andorra,2020-03-10,1.0,0.0,Andorra-,42.5063,1.5217999999999992,70,38.9,19.0,54.0,856.9,2.8,0.0,0
349,350,,Andorra,2020-03-11,1.0,0.0,Andorra-,42.5063,1.5217999999999992,71,41.0,35.1,65.8,860.5,2,0.0,0
350,351,,Andorra,2020-03-12,1.0,0.0,Andorra-,42.5063,1.5217999999999992,72,45.7,34.3,62.8,859.3,3.3,0.0,0
351,352,,Andorra,2020-03-13,1.0,0.0,Andorra-,42.5063,1.5217999999999992,73,43.1,32.4,57.6,856.1,2.5,0.01,0
352,353,,Andorra,2020-03-14,1.0,0.0,Andorra-,42.5063,1.5217999999999992,74,37.1,28.8,53.2,856.2,2.1,0.13,0
353,354,,Andorra,2020-03-15,1.0,0.0,Andorra-,42.5063,1.5217999999999992,75,34.2,29.5,38.7,860.1,3.1,0.0,0
354,355,,Andorra,2020-03-16,2.0,0.0,Andorra-,42.5063,1.5217999999999992,76,36.5,32.7,44.2,862.9,2.2,0.0,0
355,356,,Andorra,2020-03-17,39.0,0.0,Andorra-,42.5063,1.5217999999999992,77,39.4,27.3,59.9,867.1,1.7,0.0,0
356,357,,Andorra,2020-03-18,39.0,0.0,Andorra-,42.5063,1.5217999999999992,78,40.4,29.3,56.8,866.3,2.8,0.0,0
357,358,,Andorra,2020-03-19,53.0,0.0,Andorra-,42.5063,1.5217999999999992,79,40.8,28.9,58.3,864.0,2.1,0.0,0
358,359,,Andorra,2020-03-20,75.0,0.0,Andorra-,42.5063,1.5217999999999992,80,38.3,30.0,52.7,860.6,1.8,0.0,0
359,360,,Andorra,2020-03-21,88.0,0.0,Andorra-,42.5063,1.5217999999999992,81,40.4,27.3,57.0,854.9,2.4,0.0,0
360,361,,Andorra,2020-03-22,113.0,1.0,Andorra-,42.5063,1.5217999999999992,82,37.1,31.5,41.9,856.3,1.8,0.02,0
361,362,,Andorra,2020-03-23,133.0,1.0,Andorra-,42.5063,1.5217999999999992,83,30.4,26.6,35.1,859.7,3.5,0.0,0
362,363,,Andorra,2020-03-24,164.0,1.0,Andorra-,42.5063,1.5217999999999992,84,25.8,18.1,33.3,858.7,2.4,0.0,0
363,364,,Andorra,2020-03-25,188.0,1.0,Andorra-,42.5063,1.5217999999999992,85,23.3,15.8,31.6,854.5,3.7,0.0,0
364,365,,Andorra,2020-03-26,224.0,3.0,Andorra-,42.5063,1.5217999999999992,86,23.3,15.8,31.6,854.5,3.7,0.0,0
400,401,,Angola,2020-01-22,0.0,0.0,Angola-,-8.830833,13.245,22,84.3,76.1,92.7,999.9,8.7,0.0,0
401,402,,Angola,2020-01-23,0.0,0.0,Angola-,-8.830833,13.245,23,83.6,80.4,92.7,999.9,6.9,99.99,1
402,403,,Angola,2020-01-24,0.0,0.0,Angola-,-8.830833,13.245,24,84.0,76.1,87.8,999.9,7.1,0.0,0
403,404,,Angola,2020-01-25,0.0,0.0,Angola-,-8.830833,13.245,25,83.1,77.5,93.9,999.9,7.1,0.0,0
404,405,,Angola,2020-01-26,0.0,0.0,Angola-,-8.830833,13.245,26,82.7,76.8,93.7,999.9,5.5,0.0,0
405,406,,Angola,2020-01-27,0.0,0.0,Angola-,-8.830833,13.245,27,82.9,76.5,92.8,999.9,4.7,0.0,0
406,407,,Angola,2020-01-28,0.0,0.0,Angola-,-8.830833,13.245,28,83.3,80.6,93.6,999.9,5.5,0.0,0
407,408,,Angola,2020-01-29,0.0,0.0,Angola-,-8.830833,13.245,29,80.9,77.0,92.3,999.9,4.6,99.99,1
408,409,,Angola,2020-01-30,0.0,0.0,Angola-,-8.830833,13.245,30,81.5,75.2,91.2,999.9,4.6,0.0,0
409,410,,Angola,2020-01-31,0.0,0.0,Angola-,-8.830833,13.245,31,83.1,72.3,89.6,999.9,5.6,0.0,0
410,411,,Angola,2020-02-01,0.0,0.0,Angola-,-8.830833,13.245,32,83.8,80.6,87.8,999.9,5.2,0.0,0
411,412,,Angola,2020-02-02,0.0,0.0,Angola-,-8.830833,13.245,33,84.2,77.5,93.9,999.9,7,0.0,0
412,413,,Angola,2020-02-03,0.0,0.0,Angola-,-8.830833,13.245,34,80.9,73.4,89.6,999.9,5.8,99.99,1
413,414,,Angola,2020-02-04,0.0,0.0,Angola-,-8.830833,13.245,35,77.9,71.8,84.9,999.9,4.3,1.02,1
414,415,,Angola,2020-02-05,0.0,0.0,Angola-,-8.830833,13.245,36,80.2,77.0,91.6,999.9,4.8,0.0,1
415,416,,Angola,2020-02-06,0.0,0.0,Angola-,-8.830833,13.245,37,82.6,72.1,90.3,999.9,5.4,0.0,0
416,417,,Angola,2020-02-07,0.0,0.0,Angola-,-8.830833,13.245,38,82.6,78.8,93.2,999.9,6,0.02,1
417,418,,Angola,2020-02-08,0.0,0.0,Angola-,-8.830833,13.245,39,81.9,75.2,87.8,999.9,5.4,0.02,0
418,419,,Angola,2020-02-09,0.0,0.0,Angola-,-8.830833,13.245,40,83.2,78.8,92.5,999.9,6,0.0,0
419,420,,Angola,2020-02-10,0.0,0.0,Angola-,-8.830833,13.245,41,82.9,76.5,89.6,999.9,6.5,0.0,0
420,421,,Angola,2020-02-11,0.0,0.0,Angola-,-8.830833,13.245,42,81.5,77.0,87.8,999.9,6.8,0.0,0
421,422,,Angola,2020-02-12,0.0,0.0,Angola-,-8.830833,13.245,43,83.8,78.8,93.4,999.9,6.5,0.0,0
422,423,,Angola,2020-02-13,0.0,0.0,Angola-,-8.830833,13.245,44,83.1,77.0,87.8,999.9,6.7,0.0,0
423,424,,Angola,2020-02-14,0.0,0.0,Angola-,-8.830833,13.245,45,80.6,75.2,84.2,999.9,5.4,99.99,1
424,425,,Angola,2020-02-15,0.0,0.0,Angola-,-8.830833,13.245,46,81.9,73.6,87.8,999.9,6.1,1.1,0
425,426,,Angola,2020-02-16,0.0,0.0,Angola-,-8.830833,13.245,47,81.9,78.8,84.2,999.9,4.9,0.0,0
426,427,,Angola,2020-02-17,0.0,0.0,Angola-,-8.830833,13.245,48,81.5,76.5,84.6,999.9,4.8,99.99,1
427,428,,Angola,2020-02-18,0.0,0.0,Angola-,-8.830833,13.245,49,82.7,77.0,87.8,999.9,4.6,99.99,1
428,429,,Angola,2020-02-19,0.0,0.0,Angola-,-8.830833,13.245,50,81.5,75.2,89.6,999.9,6.2,0.12,1
429,430,,Angola,2020-02-20,0.0,0.0,Angola-,-8.830833,13.245,51,82.5,72.5,93.2,999.9,6.8,99.99,1
430,431,,Angola,2020-02-21,0.0,0.0,Angola-,-8.830833,13.245,52,84.3,78.8,96.6,999.9,7.2,0.0,0
431,432,,Angola,2020-02-22,0.0,0.0,Angola-,-8.830833,13.245,53,84.0,77.2,96.6,999.9,6.2,99.99,1
432,433,,Angola,2020-02-23,0.0,0.0,Angola-,-8.830833,13.245,54,81.7,77.0,87.8,999.9,5.4,0.04,1
433,434,,Angola,2020-02-24,0.0,0.0,Angola-,-8.830833,13.245,55,83.6,74.8,91.4,999.9,5.5,0.0,0
434,435,,Angola,2020-02-25,0.0,0.0,Angola-,-8.830833,13.245,56,83.0,78.8,97.5,999.9,7,0.0,0
435,436,,Angola,2020-02-26,0.0,0.0,Angola-,-8.830833,13.245,57,82.5,77.0,93.2,999.9,6.2,0.0,0
436,437,,Angola,2020-02-27,0.0,0.0,Angola-,-8.830833,13.245,58,81.9,75.0,87.8,999.9,5.5,0.0,0
437,438,,Angola,2020-02-28,0.0,0.0,Angola-,-8.830833,13.245,59,81.3,73.4,87.8,999.9,6.4,0.0,0
438,439,,Angola,2020-02-29,0.0,0.0,Angola-,-8.830833,13.245,60,79.4,75.2,86.0,999.9,6.8,0.0,0
439,440,,Angola,2020-03-01,0.0,0.0,Angola-,-8.830833,13.245,61,80.3,75.2,87.8,999.9,5.3,0.0,0
440,441,,Angola,2020-03-02,0.0,0.0,Angola-,-8.830833,13.245,62,82.6,72.0,87.8,999.9,6.2,0.0,0
441,442,,Angola,2020-03-03,0.0,0.0,Angola-,-8.830833,13.245,63,83.5,76.5,89.6,999.9,6.9,0.0,0
442,443,,Angola,2020-03-04,0.0,0.0,Angola-,-8.830833,13.245,64,82.2,78.8,87.8,999.9,7.3,0.0,0
443,444,,Angola,2020-03-05,0.0,0.0,Angola-,-8.830833,13.245,65,82.1,76.1,88.0,999.9,6.9,0.0,0
444,445,,Angola,2020-03-06,0.0,0.0,Angola-,-8.830833,13.245,66,82.0,78.8,92.1,999.9,6.6,0.0,0
445,446,,Angola,2020-03-07,0.0,0.0,Angola-,-8.830833,13.245,67,83.0,78.8,91.4,999.9,5.4,0.0,0
446,447,,Angola,2020-03-08,0.0,0.0,Angola-,-8.830833,13.245,68,84.0,80.6,93.7,999.9,6.8,0.0,0
447,448,,Angola,2020-03-09,0.0,0.0,Angola-,-8.830833,13.245,69,82.3,73.8,98.6,999.9,4.3,0.39,1
448,449,,Angola,2020-03-10,0.0,0.0,Angola-,-8.830833,13.245,70,83.5,78.8,87.8,999.9,5.9,0.0,0
449,450,,Angola,2020-03-11,0.0,0.0,Angola-,-8.830833,13.245,71,82.2,76.5,87.8,999.9,4.3,0.0,0
450,451,,Angola,2020-03-12,0.0,0.0,Angola-,-8.830833,13.245,72,83.6,78.8,89.6,999.9,4.8,0.0,0
451,452,,Angola,2020-03-13,0.0,0.0,Angola-,-8.830833,13.245,73,83.5,79.5,95.5,999.9,6.1,0.0,0
452,453,,Angola,2020-03-14,0.0,0.0,Angola-,-8.830833,13.245,74,83.1,80.6,87.8,999.9,7.1,0.0,0
453,454,,Angola,2020-03-15,0.0,0.0,Angola-,-8.830833,13.245,75,84.0,77.4,89.6,999.9,7.5,0.0,0
454,455,,Angola,2020-03-16,0.0,0.0,Angola-,-8.830833,13.245,76,83.7,78.8,91.4,999.9,6.5,0.0,0
455,456,,Angola,2020-03-17,0.0,0.0,Angola-,-8.830833,13.245,77,83.4,76.5,87.8,999.9,4.7,0.0,0
456,457,,Angola,2020-03-18,0.0,0.0,Angola-,-8.830833,13.245,78,83.9,78.8,91.4,999.9,4.5,0.0,0
457,458,,Angola,2020-03-19,0.0,0.0,Angola-,-8.830833,13.245,79,83.0,76.8,93.2,999.9,6.1,0.0,0
458,459,,Angola,2020-03-20,1.0,0.0,Angola-,-8.830833,13.245,80,81.9,77.0,87.8,999.9,4.4,0.0,0
459,460,,Angola,2020-03-21,2.0,0.0,Angola-,-8.830833,13.245,81,81.6,76.6,93.9,999.9,5.3,0.0,0
460,461,,Angola,2020-03-22,2.0,0.0,Angola-,-8.830833,13.245,82,82.4,75.2,93.0,999.9,5.8,0.0,0
461,462,,Angola,2020-03-23,3.0,0.0,Angola-,-8.830833,13.245,83,83.5,73.4,95.2,999.9,5.7,0.0,0
462,463,,Angola,2020-03-24,3.0,0.0,Angola-,-8.830833,13.245,84,84.5,78.8,91.4,999.9,7.8,0.0,0
463,464,,Angola,2020-03-25,3.0,0.0,Angola-,-8.830833,13.245,85,83.8,76.5,89.6,999.9,6.7,0.0,0
464,465,,Angola,2020-03-26,4.0,0.0,Angola-,-8.830833,13.245,86,83.8,76.5,89.6,999.9,6.7,0.0,0
500,501,,Antigua and Barbuda,2020-01-22,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,22,76.8,71.8,81.7,11.5,6,0.03,1
501,502,,Antigua and Barbuda,2020-01-23,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,23,78.3,74.7,84.2,10.3,5.7,0.0,0
502,503,,Antigua and Barbuda,2020-01-24,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,24,75.5,72.3,84.0,10.7,3,0.04,1
503,504,,Antigua and Barbuda,2020-01-25,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,25,75.5,71.1,82.4,13.0,1.7,0.09,0
504,505,,Antigua and Barbuda,2020-01-26,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,26,74.4,70.3,82.9,12.4,2.6,0.02,1
505,506,,Antigua and Barbuda,2020-01-27,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,27,77.1,70.3,83.8,12.8,3.4,1.19,0
506,507,,Antigua and Barbuda,2020-01-28,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,28,76.1,69.8,82.8,12.5,3.5,0.0,0
507,508,,Antigua and Barbuda,2020-01-29,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,29,75.9,69.3,84.6,12.6,2.7,0.0,0
508,509,,Antigua and Barbuda,2020-01-30,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,30,76.3,69.3,84.6,13.3,3.3,0.0,0
509,510,,Antigua and Barbuda,2020-01-31,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,31,76.5,70.5,83.5,15.1,4,0.0,0
510,511,,Antigua and Barbuda,2020-02-01,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,32,78.0,70.5,83.1,15.8,7.1,0.0,0
511,512,,Antigua and Barbuda,2020-02-02,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,33,78.8,74.8,83.5,14.5,6,99.99,1
512,513,,Antigua and Barbuda,2020-02-03,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,34,77.6,71.1,84.2,15.7,4,0.0,0
513,514,,Antigua and Barbuda,2020-02-04,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,35,78.2,71.1,84.2,16.5,7.2,0.0,0
514,515,,Antigua and Barbuda,2020-02-05,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,36,78.4,74.3,82.9,16.7,8.4,0.03,1
515,516,,Antigua and Barbuda,2020-02-06,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,37,79.2,74.3,83.1,15.9,10.6,0.13,0
516,517,,Antigua and Barbuda,2020-02-07,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,38,78.4,73.4,82.4,16.8,10.7,0.04,1
517,518,,Antigua and Barbuda,2020-02-08,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,39,78.3,73.4,83.5,16.4,13.4,0.05,0
518,519,,Antigua and Barbuda,2020-02-09,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,40,77.2,72.3,82.6,16.8,9.4,0.0,1
519,520,,Antigua and Barbuda,2020-02-10,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,41,78.8,73.0,82.9,17.6,10.5,0.21,1
520,521,,Antigua and Barbuda,2020-02-11,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,42,78.3,70.3,82.9,17.1,11.5,0.01,1
521,522,,Antigua and Barbuda,2020-02-12,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,43,77.7,70.3,82.8,16.4,11.5,0.44,1
522,523,,Antigua and Barbuda,2020-02-13,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,44,78.2,74.3,82.6,15.6,12.6,0.09,0
523,524,,Antigua and Barbuda,2020-02-14,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,45,77.0,72.1,82.6,15.8,11.4,0.44,1
524,525,,Antigua and Barbuda,2020-02-15,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,46,76.5,71.8,82.2,15.6,10.9,0.73,1
525,526,,Antigua and Barbuda,2020-02-16,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,47,77.1,71.8,82.0,14.4,11.2,0.04,1
526,527,,Antigua and Barbuda,2020-02-17,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,48,76.5,72.0,82.0,14.2,10.4,0.14,1
527,528,,Antigua and Barbuda,2020-02-18,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,49,78.1,72.0,82.4,15.5,11.7,0.16,0
528,529,,Antigua and Barbuda,2020-02-19,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,50,77.7,75.2,82.4,15.2,11.6,0.0,1
529,530,,Antigua and Barbuda,2020-02-20,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,51,77.2,72.5,82.2,14.7,11.2,0.02,1
530,531,,Antigua and Barbuda,2020-02-21,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,52,77.5,72.5,82.6,14.0,8.8,0.0,0
531,532,,Antigua and Barbuda,2020-02-22,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,53,77.4,71.6,85.1,13.3,4.7,99.99,1
532,533,,Antigua and Barbuda,2020-02-23,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,54,76.4,71.1,85.1,13.0,3.8,0.0,0
533,534,,Antigua and Barbuda,2020-02-24,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,55,75.7,68.7,84.7,13.3,4.3,0.0,0
534,535,,Antigua and Barbuda,2020-02-25,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,56,78.1,68.7,83.1,13.8,6.8,0.0,0
535,536,,Antigua and Barbuda,2020-02-26,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,57,76.0,72.5,83.1,13.8,7.3,0.06,1
536,537,,Antigua and Barbuda,2020-02-27,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,58,77.1,72.5,82.6,14.4,7.2,0.13,0
537,538,,Antigua and Barbuda,2020-02-28,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,59,77.6,70.0,83.1,14.9,6.5,0.0,0
538,539,,Antigua and Barbuda,2020-02-29,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,60,77.1,70.2,83.8,15.6,5,0.0,0
539,540,,Antigua and Barbuda,2020-03-01,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,61,76.8,70.5,83.8,15.7,5.4,0.06,1
540,541,,Antigua and Barbuda,2020-03-02,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,62,77.7,70.5,83.1,15.0,7.3,0.07,1
541,542,,Antigua and Barbuda,2020-03-03,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,63,77.9,73.0,82.8,15.1,8.9,0.05,1
542,543,,Antigua and Barbuda,2020-03-04,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,64,78.7,73.0,83.5,16.0,8.5,0.0,0
543,544,,Antigua and Barbuda,2020-03-05,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,65,78.5,73.8,83.5,16.8,8.2,0.0,0
544,545,,Antigua and Barbuda,2020-03-06,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,66,78.5,75.2,82.4,16.4,8.5,99.99,1
545,546,,Antigua and Barbuda,2020-03-07,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,67,78.4,73.9,83.5,13.8,9.3,0.0,0
546,547,,Antigua and Barbuda,2020-03-08,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,68,77.9,71.1,83.5,14.3,6.5,0.0,0
547,548,,Antigua and Barbuda,2020-03-09,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,69,78.0,71.1,83.5,16.8,9.1,99.99,1
548,549,,Antigua and Barbuda,2020-03-10,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,70,78.7,73.4,82.4,16.1,11.3,0.0,1
549,550,,Antigua and Barbuda,2020-03-11,0.0,0.0,Antigua and Barbuda-,17.06079999999998,-61.79640000000006,71,77.9,73.2,83.3,13.5,8.4,0.33,0
